Noise setting,ΔAP@0.3,ΔRG@0.3,ΔAP@0.5,ΔRG@0.5,ΔAP@0.7,ΔRG@0.7
clean,0.300446677687601,0.0,0.28702372251724706,0.0,0.4895583559218412,0.0
rot_only_1p0,0.26789808950028837,-0.032548588187312585,0.44583137959730196,0.1588076570800549,0.6526478216850262,0.163089465763185
rot_only_2p0,0.7402618490561341,0.43981517136853315,0.8668064841152234,0.5797827615979763,1.1778774764933977,0.6883191205715566
rot_only_4p0,0.8100024062654828,0.5095557285778818,1.0549883025261053,0.7679645800088581,1.414232542762809,0.924674186840968
pos_only_0p2,0.24809931431131563,-0.05234736337628535,0.4026230159900483,0.11559929347280118,0.5755926357371433,0.08603427981530207
pos_only_0p5,0.3163371701631279,0.01589049247552691,0.4487369751902189,0.16171325267297182,0.6825593427267111,0.19300098680486988
pos_only_1p0,0.5682632961326612,0.26781661844506033,0.7359507360913582,0.4489270135741112,0.992713527092548,0.5031551711707067
pos_only_3p0,0.144222217675527,-0.15622446001207396,0.3129959767809424,0.025972254263695316,0.6937643663846822,0.20420601046284106
rot_only_6p0,1.197016397899172,0.8965697202115708,1.4529124872646126,1.1658887647473657,1.7961133084696157,1.3065549525477747
rot_only_8p0,1.499317133673813,1.1988704559862118,1.7762603258823062,1.4892366033650593,1.8964338611223153,1.4068755052004742
rot_only_10p0,1.615341687357848,1.3148950096702472,1.8095413395066335,1.5225176169893864,2.016452774963584,1.526894419041743
rot_only_14p0,1.3807191889469586,1.0802725112593579,1.6147911380630542,1.3277674155458072,1.871274068926021,1.38171571300418
rot_only_18p0,1.3290669009277631,1.028620223240162,1.453279734301712,1.1662560117844647,1.6434515952061173,1.153893239284276
pos_0p2_rot_1p0,0.2759439881016087,-0.024502689585992332,0.4702936309764705,0.18326990845922336,0.8106106180962303,0.3210522621743891
pos_0p2_rot_2p0,0.5604801000387998,0.26003342235119875,0.7210979413561192,0.43407421883887204,0.8541967192357632,0.36463836331392196
pos_0p2_rot_4p0,0.8764834538488494,0.5760367761612484,1.1181029378202831,0.8310792153030359,1.3042880980925506,0.8147297421707093
pos_0p2_rot_6p0,1.2162500541692247,0.9158033764816239,1.4436729552660177,1.1566492327487707,1.555272665648829,1.0657143097269874
pos_0p2_rot_8p0,1.4103214158103894,1.1098747381227883,1.5806760492773002,1.293652326760053,1.695148208290435,1.2055898523685937
pos_0p2_rot_10p0,1.5625779186404805,1.2621312409528795,1.7312410506687415,1.4442173281514945,1.9776971309533302,1.488138775031489
pos_0p2_rot_14p0,1.5154267283349823,1.2149800506473816,1.6765854773808615,1.3895617548636143,1.915928528851733,1.4263701729298917
pos_0p2_rot_18p0,1.3299861959571668,1.0295395182695657,1.5247008940655595,1.2376771715483126,1.7440497308100895,1.2544913748882482
pos_0p5_rot_1p0,0.3915994724260001,0.09115279473839907,0.5653174645943466,0.27829374207709956,0.8269568916134062,0.3373985356915651
pos_0p5_rot_2p0,0.6611555747576732,0.36070889707007225,0.855674538459302,0.5686508159420549,0.9932300259225276,0.5036716700006865
pos_0p5_rot_4p0,0.8987392669406032,0.5982925892530022,1.1409924021363573,0.8539686796191104,1.2746612580520678,0.7851029021302266
pos_0p5_rot_6p0,1.2508414989520897,0.9503948212644886,1.4690280802159248,1.1820043576986774,1.596914706950392,1.107356351028551
pos_0p5_rot_8p0,1.4697114561672366,1.169264778479636,1.6521266107965338,1.3651028882792868,1.830275962717524,1.3407176067956827
pos_0p5_rot_10p0,1.5624445241310125,1.2619978464434114,1.7818495221283166,1.4948257996110694,1.8752748863110476,1.3857165303892063
pos_0p5_rot_14p0,1.6228996356906333,1.3224529580030322,1.7897407347343908,1.5027170122171438,1.8543250799845608,1.3647667240627195
pos_0p5_rot_18p0,1.426662218778759,1.1262155410911578,1.6968315483700407,1.4098078258527935,1.7671392540382709,1.2775808981164296
pos_1p0_rot_1p0,0.6955054261273925,0.3950587484397916,0.8303358900976184,0.5433121675803714,1.1944778002490795,0.7049194443272382
pos_1p0_rot_2p0,0.8618019945332511,0.5613553168456502,1.017722169201004,0.7306984466837567,1.3019159375554388,0.8123575816335974
pos_1p0_rot_4p0,1.0477826930296419,0.747336015342041,1.242936416845534,0.955912694328287,1.5211444281103215,1.0315860721884804
pos_1p0_rot_6p0,1.4993231955274502,1.1988765178398495,1.6692908026828952,1.382267080165648,1.8239673591898449,1.3344090032680036
pos_1p0_rot_8p0,1.5136715082357886,1.2132248305481874,1.681174060651458,1.394150338134211,1.8144650889047598,1.3249067329829187
pos_1p0_rot_10p0,1.6405588715978598,1.340112193910259,1.8826444273299676,1.5956207048127207,1.9219982119150214,1.4324398559931804
pos_1p0_rot_14p0,1.4003742837446542,1.099927606057053,1.5860826977175169,1.29905897520027,1.7989906551322228,1.3094322992103815
pos_1p0_rot_18p0,1.4713235129609128,1.170876835273312,1.7251977527846833,1.4381740302674362,1.8610833366255353,1.3715249807036942
pos_only_1p5,0.7567639356376721,0.4563172579500711,0.9261244147711974,0.6391006922539504,1.226858208548054,0.7372998526262127
pos_1p5_rot_1p0,0.9866378335416778,0.6861911558540768,1.2124388571742397,0.9254151346569928,1.5515177354662124,1.0619593795443714
pos_1p5_rot_2p0,1.110581500755229,0.8101348230676283,1.329018149845166,1.0419944273279191,1.6661745878313667,1.1766162319095255
pos_1p5_rot_4p0,1.4244643776662236,1.1240176999786224,1.6254810599611942,1.338457337443947,1.920204399160293,1.4306460432384518
pos_1p5_rot_6p0,1.7774102829657596,1.4769636052781587,1.9737958882734736,1.6867721657562267,2.072895562830827,1.5833372069089857
pos_1p5_rot_8p0,2.013835714300412,1.7133890366128113,2.2226412889652365,1.935617566447989,2.2327853827161293,1.743227026794288
pos_1p5_rot_10p0,1.9236341510560602,1.6231874733684593,2.0506668266609003,1.7636431041436529,2.208843892169414,1.7192855362475723
pos_1p5_rot_14p0,1.8131943989774728,1.512747721289872,1.9914272293389195,1.7044035068216723,2.148532407919164,1.6589740519973233
