Noise setting,ΔAP@0.3,ΔRG@0.3,ΔAP@0.5,ΔRG@0.5,ΔAP@0.7,ΔRG@0.7
pos_2p0_rot_6p0,-0.9120587129937241,-0.5314549333547951,-0.3966031586382239,-0.1342577094618676,0.3833548838804416,0.4347591269486177
pos_2p0_rot_8p0,-0.9335329790569132,-0.5529291994179841,-0.35924496083612845,-0.09689951165977226,0.4731574822631572,0.5245617253313333
pos_2p0_rot_10p0,-1.0298977395514406,-0.6492939599125114,-0.4036730743198917,-0.14132762514353542,0.3684432030112669,0.41984744607944285
pos_2p0_rot_14p0,-0.5980309981350833,-0.21742721849615418,-0.08263825223809493,0.17970719693826132,0.7444088892235172,0.7958131322916931
pos_2p0_rot_18p0,-0.6765345379319314,-0.2959307582930023,-0.18381637138603635,0.0785290777903199,0.5404542849036982,0.5918585279718742
pos_3p0_rot_1p0,-0.8980196783277808,-0.5174158986888517,-0.41776103845744633,-0.15541558928109006,0.32149048396074387,0.3728947270289199
pos_3p0_rot_2p0,-0.6908774124895583,-0.31027363285062914,-0.32010382548679495,-0.05775837631043871,0.30702698419351104,0.3584312272616871
pos_3p0_rot_4p0,-0.6592123457332584,-0.2786085660943294,-0.2549893338094744,0.007356115366881817,0.2606661061912393,0.31207034925941535
pos_3p0_rot_6p0,-0.36047661306135936,0.020127166577569668,-0.07804219216652752,0.1843032570098287,0.5513207638752404,0.6027250069434165
pos_3p0_rot_8p0,-0.47899549665143165,-0.0983917170125026,-0.2853352607741,-0.02298981159774375,0.4271388043445623,0.47854304741273834
pos_3p0_rot_10p0,-0.48456150747718807,-0.103957727838259,-0.18268947547836295,0.0796559736979933,0.3504695932156373,0.4018738362838133
pos_3p0_rot_14p0,-0.6394954022184522,-0.25889162257952314,-0.2934408577221159,-0.03109540854575969,0.2699774585363671,0.32138170160454316
pos_3p0_rot_18p0,-0.5341050024015748,-0.15350122276264572,-0.23861041161144328,0.023735037564912943,0.1484671744297006,0.19987141749787662
