Noise setting,ΔAP@0.3,ΔRG@0.3,ΔAP@0.5,ΔRG@0.5,ΔAP@0.7,ΔRG@0.7
pos_1p0_rot_6p0,0.1397421922642657,0.3471056438115775,0.8898079279230068,0.7876089943082901,1.6649408066020628,1.4048873890380045
pos_1p0_rot_8p0,0.36301632728189903,0.5703797788292109,0.9516001142045835,0.8494011805898668,1.4689996566401096,1.208946239076051
pos_1p0_rot_10p0,0.9305467807341095,1.1379102322814214,1.5762209238952514,1.474021990280535,2.1337140310206686,1.8736606134566107
pos_1p0_rot_14p0,1.9605976491361161,2.1679611006834283,2.481236892915513,2.3790379593007964,2.633416844987942,2.373363427423884
pos_1p0_rot_18p0,2.379247539318685,2.5866109908659967,2.956284009445165,2.854085075830448,3.330899670507681,3.0708462529436225
pos_only_1p5,-0.24607707478370155,-0.03871362323638976,0.49730420802346353,0.3951052744087469,1.4297947293137638,1.1697413117497057
pos_1p5_rot_1p0,-0.2720953605191275,-0.06473190897181569,0.45536017290045416,0.3531612392857375,1.3873570181394013,1.1273036005753432
pos_1p5_rot_2p0,-0.17059819265494713,0.03676525889236466,0.7229547677291819,0.6207558341144652,1.9026992756125034,1.6426458580484453
pos_1p5_rot_4p0,0.12580743686931478,0.33317088841662656,0.8317521577064299,0.7295532240917131,1.9486102354834796,1.6885568179194215
pos_1p5_rot_6p0,0.510489909537722,0.717853361085034,1.109738881483909,1.0075399478691924,2.2006955993173745,1.940642181753316
pos_1p5_rot_8p0,1.1014025230731361,1.308765974620448,1.846036693731638,1.7438377601169213,2.6162229191735205,2.356169501609462
pos_1p5_rot_10p0,1.5929385278389867,1.8003019793862984,2.158176144565553,2.0559772109508363,2.8795189907631746,2.619465573199116
pos_1p5_rot_14p0,2.4782963537021323,2.6856598052494447,3.0110960709121377,2.908897137297421,3.4949895083309443,3.234936090766886
pos_1p5_rot_18p0,3.572984755613695,3.780348207161007,4.1321100691614765,4.02991113554676,4.566894571536198,4.30684115397214
pos_only_2p0,2.5895593225497464,2.796922774097059,3.4557205306667247,3.353521597052008,4.622539943229723,4.362486525665665
pos_2p0_rot_1p0,2.2053699723879565,2.412733423935269,3.099061007652966,2.9968620740382494,4.255345767436758,3.9952923498726998
pos_2p0_rot_2p0,3.0489857970208423,3.256349248568154,3.9286005214540287,3.826401587839312,5.12587952467484,4.865826107110783
pos_2p0_rot_4p0,3.783143196363211,3.9905066479105225,4.405753019104797,4.30355408549008,5.568889350136704,5.308835932572645
pos_2p0_rot_6p0,3.8593102917468127,4.066673743294125,4.5379204880269475,4.435721554412231,5.315844749706835,5.0557913321427765
pos_2p0_rot_8p0,4.467429571226466,4.674793022773779,5.106373275054969,5.004174341440252,5.817556689657632,5.557503272093575
pos_2p0_rot_10p0,4.894366995794649,5.10173044734196,5.575688697294245,5.473489763679529,6.062210547296456,5.8021571297323975
pos_2p0_rot_14p0,6.222937660774786,6.430301112322097,6.761735763776404,6.659536830161687,6.930314535970592,6.670261118406534
pos_2p0_rot_18p0,7.007322688253319,7.21468613980063,7.488570113832731,7.386371180218014,7.290662595919144,7.0306091783550855
pos_3p0_rot_1p0,10.699934750851536,10.907298202398847,10.990563804183772,10.888364870569056,10.38253793894991,10.122484521385854
pos_3p0_rot_2p0,11.473018924300687,11.680382375848,11.695741875165428,11.59354294155071,10.897129681923355,10.637076264359296
pos_3p0_rot_4p0,11.900620983471821,12.107984435019132,12.146290206811377,12.044091273196662,10.973456293390067,10.713402875826008
pos_3p0_rot_6p0,12.305308663117549,12.512672114664861,12.395459080525674,12.293260146910958,11.328766093373584,11.068712675809527
pos_3p0_rot_8p0,12.5041309559521,12.711494407499412,12.563013637159306,12.46081470354459,11.476546628470942,11.216493210906885
pos_3p0_rot_10p0,13.02218684598681,13.229550297534123,13.063299262609426,12.961100328994709,11.779710831028183,11.519657413464124
pos_3p0_rot_14p0,13.684628676014961,13.891992127562272,13.758938406299434,13.656739472684718,12.703157077807584,12.443103660243525
pos_3p0_rot_18p0,14.10541805533176,14.312781506879075,14.202662822791392,14.100463889176677,12.667289949870856,12.407236532306797
