Run name,Collab pairs,Status ok ratio,Non-ok ratio,Fused ratio,Skipped ratio,Selected for blur ratio,Blurred ratio,Mean cov trace,Median cov trace,p95 cov trace all,p95 cov trace ok-only,Mean mask IoU after warp,Median mask IoU after warp,Mean mask IoU after warp ok-only,Median mask IoU after warp ok-only,AP@0.3,AP@0.5,AP@0.7
uncertainty_fusion_attbias_a0p05_b2p0__pos_only_1p0__xyz1__ryp0__seed42,1006,0.8111332007952287,0.18886679920477134,N/A,N/A,N/A,N/A,28.598438023806438,3.878854632377625,50.01000213623047,69.89791297912598,0.12134888550971877,0.1081081081081081,0.13826307150895445,0.125,0.8134490837298177,0.7944822639867917,0.6852131767684551
uncertainty_fusion_attbias_a0p05_b2p0__pos_only_2p0__xyz2__ryp0__seed20,1006,0.7534791252485089,0.2465208747514911,N/A,N/A,N/A,N/A,41.421895068977264,11.343296527862549,123.75873374938965,176.02798614501927,0.0845963970198723,0.0683374844333748,0.10059824586596323,0.0884214445271779,0.7769488053395649,0.7553180826897168,0.6530221443442862
uncertainty_fusion_attbias_a0p05_b2p0__pos_only_2p0__xyz2__ryp0__seed28,1006,0.8280318091451292,0.1719681908548708,N/A,N/A,N/A,N/A,41.36126520311584,6.060925722122192,147.4933319091797,172.7893646240234,0.13478844334783258,0.11948410123296554,0.15243944424912892,0.1454545454545454,0.7620268052898808,0.7421654108016328,0.6568925065072354
uncertainty_fusion_attbias_a0p05_b2p0__pos_only_2p0__xyz2__ryp0__seed42,1006,0.20874751491053678,0.7912524850894632,N/A,N/A,N/A,N/A,124.94853665257143,50.01000213623047,243.74917602539062,1307.5116394042918,0.014241999040969266,0.0,0.017763470204180218,0.0,0.7085910752413328,0.6944733606188936,0.6201787022021586
uncertainty_fusion_attbias_a0p05_b2p0__rot_only_14p0__xyz0__ryp14__seed20,1006,0.7206759443339961,0.27932405566600393,N/A,N/A,N/A,N/A,252.1005075190579,50.01000213623047,533.8640289306641,605.6534057617184,0.009192412060479764,0.0,0.008385747616345085,0.0,0.6697251882324525,0.6593237699436205,0.5999150852086763
uncertainty_fusion_attbias_a0p05_b2p0__rot_only_14p0__xyz0__ryp14__seed28,1006,0.8946322067594433,0.10536779324055667,N/A,N/A,N/A,N/A,8.76333068433786,1.627765715122223,50.01000213623047,10.500293636322022,0.15731978198740582,0.15490579452541764,0.17255953519628184,0.1642230308219178,0.7952156115640966,0.6996902608084202,0.5520777208691401
uncertainty_fusion_attbias_a0p05_b2p0__rot_only_14p0__xyz0__ryp14__seed42,1006,0.8936381709741551,0.1063618290258449,N/A,N/A,N/A,N/A,19.054025789811675,4.815016984939575,56.04127311706543,65.50528564453121,0.04099289914019334,0.027027027027027,0.04437891948968356,0.032520325203252,0.6444162763008208,0.6236348949721776,0.5574861630461525
uncertainty_fusion_attbias_a0p05_b2p0__rot_only_4p0__xyz0__ryp4__seed20,1006,0.8876739562624254,0.1123260437375746,N/A,N/A,N/A,N/A,33.60786317355531,8.609549522399902,107.25610160827637,116.36609954833968,0.026124425921020916,0.0170215848181949,0.02746463919392484,0.0198019801980198,0.6349529941537969,0.6230058998225717,0.5614387855264091
uncertainty_fusion_attbias_a0p05_b2p0__rot_only_4p0__xyz0__ryp4__seed28,1006,0.9055666003976143,0.09443339960238573,N/A,N/A,N/A,N/A,7.299627640842885,1.2114229798316956,50.01000213623047,10.343669414520264,0.24141314704414274,0.25987012987012986,0.2612871326998916,0.2727272727272727,0.857150659795465,0.8327334842651415,0.7032923529085856
uncertainty_fusion_attbias_a0p05_b2p0__rot_only_4p0__xyz0__ryp4__seed42,1006,0.8936381709741551,0.1063618290258449,N/A,N/A,N/A,N/A,8.88377636375601,1.7302761673927307,50.01000213623047,15.096167278289792,0.15242786647248482,0.1450381679389313,0.16677399465113074,0.1566265060240964,0.7773788510605251,0.7101762715037583,0.5660081274220526
uncertainty_fusion_attbias_a0p05_b2p0__rot_only_8p0__xyz0__ryp8__seed20,1006,0.8479125248508946,0.15208747514910537,N/A,N/A,N/A,N/A,106.6131007728976,39.31009864807129,305.3104248046875,366.4914245605466,0.013505920186666315,0.0,0.013503619139763244,0.0,0.6388728003875427,0.6300871822869324,0.5728863112179265
uncertainty_fusion_attbias_a0p05_b2p0__rot_only_8p0__xyz0__ryp8__seed28,1006,0.8976143141153081,0.10238568588469188,N/A,N/A,N/A,N/A,8.005330094861383,1.366667926311493,50.01000213623047,9.50536422729492,0.20272573641719305,0.2131481481481481,0.22082124239713166,0.225,0.8415272977432278,0.7931752427845437,0.6165000596967206
uncertainty_fusion_attbias_a0p05_b2p0__rot_only_8p0__xyz0__ryp8__seed42,1006,0.8916500994035785,0.10834990059642147,N/A,N/A,N/A,N/A,181.16700477428518,2.686350107192993,50.01000213623047,27.800687789916964,0.07571076694317305,0.059322033898305,0.08200619278453178,0.0642201834862385,0.6826112340926564,0.643852661515779,0.5595566370332609
uncertainty_fusion_attbias_a0p10_b0p5__clean__xyz0__ryp0__seed20,1006,0.9025844930417495,0.09741550695825052,N/A,N/A,N/A,N/A,8.484048838250178,1.2380095720291138,50.01000213623047,10.094717407226561,0.25844232856552907,0.27735042735042736,0.28022611603829606,0.2920851148453813,0.8693718326225075,0.8525278136520892,0.7523762713248981
uncertainty_fusion_attbias_a0p10_b0p5__clean__xyz0__ryp0__seed28,1006,0.9025844930417495,0.09741550695825052,N/A,N/A,N/A,N/A,8.474685781659884,1.23260098695755,50.01000213623047,9.609709930419918,0.25877551632196777,0.2777777777777778,0.28080363784922374,0.2926829268292683,0.8698165223146896,0.8532693525787812,0.7528071129502892
uncertainty_fusion_attbias_a0p10_b0p5__clean__xyz0__ryp0__seed42,1006,0.9025844930417495,0.09741550695825052,N/A,N/A,N/A,N/A,8.587368683281014,1.2798920273780823,50.01000213623047,9.977220535278319,0.25841822608085546,0.2777777777777778,0.28040617077901003,0.2918510324483776,0.8700816362561935,0.8527691769081762,0.751026231564793
uncertainty_fusion_attbias_a0p10_b0p5__pos_0p2_rot_14p0__xyz0p2__ryp14__seed20,1006,0.7157057654075547,0.2842942345924453,N/A,N/A,N/A,N/A,185.75802191527595,50.01000213623047,576.2931518554688,670.8405822753905,0.008742743555554844,0.0,0.007216449013145448,0.0,0.6498240364880831,0.6394822693092879,0.5850953722309987
uncertainty_fusion_attbias_a0p10_b0p5__pos_0p2_rot_14p0__xyz0p2__ryp14__seed28,1006,0.8976143141153081,0.10238568588469188,N/A,N/A,N/A,N/A,9.460950010206188,1.5996497869491577,50.01000213623047,16.14930915832519,0.1517749690989014,0.14962686567164174,0.16468879430720854,0.1621621621621621,0.7895711226326374,0.7026484552775164,0.5511253410347309
uncertainty_fusion_attbias_a0p10_b0p5__pos_0p2_rot_14p0__xyz0p2__ryp14__seed42,1006,0.889662027833002,0.11033797216699803,N/A,N/A,N/A,N/A,20.50135556922459,5.388235807418823,64.80721092224121,70.32193984985352,0.04041920562569851,0.025370092254880898,0.043393973263967114,0.0267857142857142,0.6355286981498881,0.6145617099066178,0.5559056840913201
uncertainty_fusion_attbias_a0p10_b0p5__pos_0p2_rot_4p0__xyz0p2__ryp4__seed20,1006,0.8817097415506958,0.11829025844930419,N/A,N/A,N/A,N/A,35.51051463868106,8.693185806274414,110.84858322143555,120.55799331665011,0.024094505074173087,0.0175438596491228,0.02567294274096372,0.0188679245283018,0.6251329443044008,0.6132771373265093,0.5544177553978109
uncertainty_fusion_attbias_a0p10_b0p5__pos_0p2_rot_4p0__xyz0p2__ryp4__seed28,1006,0.8946322067594433,0.10536779324055667,N/A,N/A,N/A,N/A,10.041240417238196,1.1965232491493225,50.01000213623047,13.893716764450073,0.21311617132984123,0.2222222222222222,0.23257095401860647,0.2333333333333333,0.8590298396305796,0.8353253939143909,0.6964782234426291
uncertainty_fusion_attbias_a0p10_b0p5__pos_0p2_rot_4p0__xyz0p2__ryp4__seed42,1006,0.8886679920477137,0.11133200795228626,N/A,N/A,N/A,N/A,10.733438320490622,1.7852084040641785,50.01000213623047,24.859518623352,0.14281250628441045,0.1313131313131313,0.1561983973781309,0.13998593106220475,0.7786219807560246,0.7189447978955608,0.5739323802143134
uncertainty_fusion_attbias_a0p10_b0p5__pos_0p2_rot_8p0__xyz0p2__ryp8__seed20,1006,0.8369781312127237,0.16302186878727631,N/A,N/A,N/A,N/A,98.7447219007828,40.26516151428223,275.1055755615234,336.65109405517546,0.013892940081158375,0.0,0.013766260920146947,0.0,0.6155978011329798,0.6059047349433053,0.5569312135023541
uncertainty_fusion_attbias_a0p10_b0p5__pos_0p2_rot_8p0__xyz0p2__ryp8__seed28,1006,0.8936381709741551,0.1063618290258449,N/A,N/A,N/A,N/A,10.32247823434206,1.50249445438385,50.01000213623047,11.919540119171124,0.19269419745185293,0.19617005680776978,0.2102918034275199,0.2087912087912088,0.8428223992792253,0.7891540510397241,0.6183520212925994
uncertainty_fusion_attbias_a0p10_b0p5__pos_0p2_rot_8p0__xyz0p2__ryp8__seed42,1006,0.8866799204771372,0.11332007952286283,N/A,N/A,N/A,N/A,12.242129951294615,2.657197952270508,50.01000213623047,31.307092285156227,0.07479223481504843,0.0564709008769598,0.08056525141570794,0.0602409638554216,0.6731371866480814,0.640004358242591,0.5607656736386902
uncertainty_fusion_attbias_a0p10_b0p5__pos_0p5_rot_14p0__xyz0p5__ryp14__seed20,1006,0.709741550695825,0.290258449304175,N/A,N/A,N/A,N/A,224.20596876592333,52.613752365112305,636.0675659179688,725.9333099365235,0.00922437485662122,0.0,0.006801329562225657,0.0,0.6380106379524791,0.630433086795336,0.5786269795163859
uncertainty_fusion_attbias_a0p10_b0p5__pos_0p5_rot_14p0__xyz0p5__ryp14__seed28,1006,0.8866799204771372,0.11332007952286283,N/A,N/A,N/A,N/A,10.002626130489753,1.5922647714614868,50.01000213623047,14.697958374023406,0.1477399730969238,0.1470588235294117,0.16212634482995375,0.1570838252656434,0.7917191228269185,0.708847689497485,0.5592442947386016
