method_name,alpha,bias_strength,noise_name,xyz_std,ryp_std,noise_group,num_seeds,mean_AP_03,std_AP_03,mean_AP_05,std_AP_05,mean_AP_07,std_AP_07,mean_drop_03,mean_drop_05,mean_drop_07,mean_status_ok_ratio,mean_fusion_reliability,mean_AP_03_pct,std_AP_03_pct,mean_AP_05_pct,std_AP_05_pct,mean_AP_07_pct,std_AP_07_pct,mean_drop_03_pct,mean_drop_05_pct,mean_drop_07_pct
uncertainty_fusion_attbias_a0p20_b2p0,0.2,2.0,pos_1p5_rot_14p0,1.5,14.0,high_noise,3,0.7224323464647138,0.03994834215609649,0.7079636146157982,0.026642002371370137,0.6319637663889116,0.003735834826499063,0.14785824495368058,0.1501612245977497,0.1335065312642466,0.6895294897282969,3,72.24323464647138,3.994834215609649,70.79636146157982,2.6642002371370137,63.19637663889116,0.3735834826499063,14.785824495368058,15.01612245977497,13.35065312642466
uncertainty_fusion_attbias_a0p20_b2p0,0.2,2.0,pos_1p5_rot_4p0,1.5,4.0,medium_noise,3,0.7328923506940302,0.05789609871429599,0.7182650155787651,0.056834252084804415,0.6440144575264658,0.040540122165246904,0.1373982407243641,0.13985982363478275,0.12145584012669246,0.7667329357190192,3,73.28923506940302,5.789609871429599,71.82650155787651,5.6834252084804415,64.40144575264658,4.054012216524691,13.73982407243641,13.985982363478275,12.145584012669246
uncertainty_fusion_attbias_a0p20_b2p0,0.2,2.0,pos_1p5_rot_8p0,1.5,8.0,high_noise,3,0.7250838938074088,0.05445086398213189,0.7111612016840683,0.04913466466083083,0.6333864186355297,0.02209613127239464,0.1452066976109854,0.1469636375294796,0.13208387901762844,0.7422133863485753,3,72.50838938074088,5.445086398213189,71.11612016840682,4.913466466083083,63.33864186355297,2.209613127239464,14.52066976109854,14.69636375294796,13.208387901762844
uncertainty_fusion_attbias_a0p20_b2p0,0.2,2.0,pos_2p0_rot_14p0,2.0,14.0,high_noise,3,0.7205163370688057,0.03044945037913738,0.70918271257205,0.021929959598408003,0.6362602523257189,0.006356067964637496,0.1497742543495887,0.14894212664149784,0.12921004532743932,0.5072895957587806,3,72.05163370688057,3.044945037913738,70.918271257205,2.1929959598408004,63.62602523257189,0.6356067964637496,14.97742543495887,14.894212664149784,12.921004532743932
uncertainty_fusion_attbias_a0p20_b2p0,0.2,2.0,pos_2p0_rot_4p0,2.0,4.0,high_noise,3,0.7211844023860489,0.04551444108241894,0.7116215958979809,0.04305472249156759,0.6441027113343275,0.02828170834027969,0.1491061890323455,0.14650324331556694,0.12136758631883071,0.5931080185553347,3,72.11844023860489,4.551444108241895,71.1621595897981,4.305472249156759,64.41027113343274,2.828170834027969,14.910618903234548,14.650324331556694,12.13675863188307
uncertainty_fusion_attbias_a0p20_b2p0,0.2,2.0,pos_2p0_rot_8p0,2.0,8.0,high_noise,3,0.7214088615192981,0.04324869945143753,0.7114242365201543,0.038087490128357965,0.6407315561396613,0.02158148205131922,0.14888172989909618,0.14670060269339347,0.12473874151349695,0.57090788601723,3,72.1408861519298,4.324869945143753,71.14242365201542,3.8087490128357966,64.07315561396612,2.158148205131922,14.888172989909618,14.670060269339347,12.473874151349696
uncertainty_fusion_attbias_a0p20_b2p0,0.2,2.0,pos_only_0p2,0.2,0.0,low_noise,3,0.8639497071958678,0.0026513334288731367,0.8512880276866283,0.0013524750583368548,0.7616540930718468,0.00025843648527803083,0.0063408842225265065,0.0068368115269196545,0.0038162045813112666,0.8946322067594433,3,86.39497071958678,0.26513334288731366,85.12880276866282,0.13524750583368547,76.16540930718469,0.025843648527803083,0.6340884222526506,0.6836811526919655,0.38162045813112666
uncertainty_fusion_attbias_a0p20_b2p0,0.2,2.0,pos_only_1p0,1.0,0.0,medium_noise,3,0.825964638919606,0.012462677598837776,0.8129467979372965,0.012590368284864453,0.7193142982416196,0.0106917907940792,0.04432595249878831,0.04517804127625121,0.04615599941153866,0.8499005964214712,3,82.59646389196061,1.2462677598837777,81.29467979372966,1.2590368284864453,71.93142982416197,1.06917907940792,4.4325952498788315,4.517804127625121,4.615599941153866
uncertainty_fusion_attbias_a0p20_b2p0,0.2,2.0,pos_only_2p0,2.0,0.0,high_noise,3,0.7603849150995075,0.03509443904079745,0.7486807250787852,0.03349142728390509,0.6688960839414945,0.024408029216220515,0.10990567631888677,0.10944411413476259,0.09657421371166375,0.596752816434725,3,76.03849150995075,3.5094439040797445,74.86807250787852,3.3491427283905093,66.88960839414945,2.4408029216220517,10.990567631888677,10.944411413476258,9.657421371166375
uncertainty_fusion_attbias_a0p20_b2p0,0.2,2.0,rot_only_14p0,0.0,14.0,high_noise,3,0.7336462665302351,0.0617286735007369,0.6987774455677922,0.027439055476373674,0.6111001788265112,0.03192478054182069,0.13664432488815917,0.15934739364575567,0.15437011882664706,0.8363154406891983,3,73.3646266530235,6.17286735007369,69.87774455677922,2.7439055476373673,61.11001788265112,3.1924780541820694,13.664432488815917,15.934739364575567,15.437011882664706
uncertainty_fusion_attbias_a0p20_b2p0,0.2,2.0,rot_only_4p0,0.0,4.0,medium_noise,3,0.7747767232598314,0.0899931412920542,0.7456299342324301,0.08607707136952858,0.6413567891554827,0.06743363118866703,0.09551386815856296,0.1124949049811178,0.12411350849767559,0.8956262425447316,3,77.47767232598314,8.99931412920542,74.562993423243,8.607707136952857,64.13567891554827,6.743363118866704,9.551386815856295,11.249490498111781,12.41135084976756
uncertainty_fusion_attbias_a0p20_b2p0,0.2,2.0,rot_only_8p0,0.0,8.0,high_noise,3,0.7470923229071221,0.08476470415906984,0.7216002694965796,0.07077878147983492,0.6205065695394972,0.020705601037237054,0.12319826851127218,0.13652456971696816,0.14496372811366096,0.8790589794565937,3,74.70923229071221,8.476470415906984,72.16002694965796,7.077878147983492,62.050656953949726,2.0705601037237056,12.319826851127218,13.652456971696816,14.496372811366095
