Noise setting,ΔAP@0.3,ΔRG@0.3,ΔAP@0.5,ΔRG@0.5,ΔAP@0.7,ΔRG@0.7
pos_0p2_rot_6p0,1.9558867671321978,1.5413684619791534,2.3193908251142688,1.7759256978844284,2.4145149053130406,1.6798880138441958
pos_0p2_rot_8p0,2.2676009062248386,1.8530826010717945,2.5503046885335667,2.0068395613037264,2.684699124069223,1.9500722326003788
pos_0p2_rot_10p0,2.625972097037725,2.2114537918846806,2.8884546073227213,2.344989480092881,2.9867555701209954,2.2521286786521504
pos_0p2_rot_14p0,3.07997261078868,2.6654543056356355,3.1927128663171747,2.649247739087335,3.2510914073775377,2.5164645159086936
pos_0p2_rot_18p0,3.2843240947988774,2.8698057896458335,3.519813612584514,2.976348485354674,3.5213390457287033,2.7867121542598587
pos_0p5_rot_1p0,0.8299021709742357,0.4153838658211913,1.1076760085794466,0.5642108813496065,1.3115037431194096,0.5768768516505651
pos_0p5_rot_2p0,1.1829218542883249,0.7684035491352808,1.5044112375121155,0.9609461102822755,1.6028888852158807,0.8682619937470363
pos_0p5_rot_4p0,1.5226392805182045,1.1081209753651602,1.8503157485714035,1.3068506213415634,1.9265909591946073,1.1919640677257628
pos_0p5_rot_6p0,2.243859987117465,1.829341681964421,2.5318049408766585,1.9883398136468184,2.4686346395271634,1.7340077480583194
pos_0p5_rot_8p0,2.5908925894636154,2.176374284310571,2.8098463266192435,2.266381199389404,2.9079211273745615,2.1732942359057166
pos_0p5_rot_10p0,2.9903048870433087,2.5757865818902643,3.2584277073467005,2.71496258011686,3.190934263576336,2.4563073721074913
pos_0p5_rot_14p0,3.4714033749930095,3.056885069839965,3.5603097365733674,3.0168446093435275,3.26543898704816,2.5308120955793156
pos_0p5_rot_18p0,3.8529964803539576,3.4384781752009133,4.070658026036,3.5271928988061605,3.7945162736169067,3.059889382148062
pos_1p0_rot_1p0,1.492185269627174,1.0776669644741297,1.7853212621816568,1.2418561349518167,2.139026522168423,1.4043996306995785
pos_1p0_rot_2p0,1.6498423337276025,1.2353240285745581,1.8817034452876598,1.3382383180578197,2.2483368923819262,1.5137100009130822
pos_1p0_rot_4p0,2.0099932947741523,1.5954749896211078,2.2583819141492505,1.7149167869194109,2.4885008247556977,1.7538739332868536
pos_1p0_rot_6p0,2.604232119306886,2.1897138141538415,2.9309791139183266,2.387513986688487,3.129981734052386,2.3953548425835414
pos_1p0_rot_8p0,2.8749133276732564,2.460395022520212,3.1891072765154163,2.6456421492855764,3.1847935614044642,2.45016666993562
pos_1p0_rot_10p0,3.4726485410385957,3.0581302358855518,3.803705123475206,3.2602399962453656,3.837919481789435,3.1032925903205903
pos_1p0_rot_14p0,4.319133357849921,3.904615052696877,4.566875099807833,4.023409972577992,4.357718510721934,3.62309161925309
pos_1p0_rot_18p0,4.706085012493118,4.291566707340074,4.937137389583009,4.393672262353169,4.691326073800099,3.9566991823312545
pos_only_1p5,1.9807836683115327,1.5662653631584884,2.1909406653110435,1.6474755380812038,2.578947604523063,1.8443207130542187
pos_1p5_rot_1p0,2.2061201220744286,1.7916018169213843,2.487798558739396,1.9443334315095557,2.7791054156146204,2.0444785241457764
pos_1p5_rot_2p0,2.6767391499280495,2.262220844775005,3.0076005317747305,2.464135404544891,3.293626349776213,2.558999458307369
pos_1p5_rot_4p0,3.284148567368269,2.869630262215224,3.4507355707435052,2.9072704435136654,3.8475424818064505,3.112915590337606
pos_1p5_rot_6p0,3.5156828429272924,3.101164537774248,3.7416548481002474,3.198189720870407,3.8899685739033165,3.1553416824344724
pos_1p5_rot_8p0,4.221708136573007,3.8071898314199624,4.508208080588364,3.9647429533585243,4.449680044485649,3.7150531530168043
pos_1p5_rot_10p0,4.755535537139888,4.341017231986843,4.82906463060874,4.285599503378901,4.836901991962761,4.102275100493916
pos_1p5_rot_14p0,5.687910892065692,5.273392586912648,5.838914129717946,5.295449002488106,5.618762712021522,4.884135820552679
pos_1p5_rot_18p0,5.978293290861817,5.563774985708773,6.101541341383262,5.558076214153421,5.817527571965275,5.08290068049643
pos_only_2p0,4.94298349900267,4.528465193849626,5.212800910945104,4.669335783715264,5.5591484023759055,4.824521510907061
pos_2p0_rot_1p0,4.988224850110445,4.5737065449574015,5.294046758959981,4.750581631730141,5.621048993270902,4.886422101802057
pos_2p0_rot_2p0,5.563097889915614,5.148579584762569,5.969674940059625,5.426209812829786,6.285607737927871,5.550980846459027
pos_2p0_rot_4p0,6.13942049979321,5.7249021946401655,6.33560344006685,5.792138312837011,6.652319810963984,5.91769291949514
pos_2p0_rot_6p0,6.246844541644484,5.83232623649144,6.600385959139072,6.056920831909233,6.744935341556796,6.010308450087951
pos_2p0_rot_8p0,6.889240339835016,6.474722034681972,7.125153807766031,6.581688680536191,7.192646018410631,6.458019126941787
pos_2p0_rot_10p0,7.2064710477783445,6.7919527426253,7.469312708452714,6.925847581222873,7.446799295311125,6.712172403842281
pos_2p0_rot_14p0,7.963093394071182,7.548575088918137,8.175657162182153,7.632192034952312,7.710463351447529,6.975836459978685
pos_2p0_rot_18p0,8.744900005541323,8.330381700388278,8.905931095949171,8.36246596871933,8.26606242026367,7.531435528794828
pos_3p0_rot_1p0,11.710074754094425,11.29555644894138,11.700110196906044,11.156645069676204,10.743607409826648,10.008980518357804
pos_3p0_rot_2p0,12.5018328466374,12.087314541484357,12.498177330102557,11.954712202872718,11.255520775868275,10.520893884399431
pos_3p0_rot_4p0,12.907094742928585,12.492576437775542,12.843330041760556,12.299864914530717,11.393561520823557,10.658934629354713
pos_3p0_rot_6p0,13.090429460984163,12.675911155831118,12.981022033697725,12.437556906467885,11.577315476987614,10.842688585518772
pos_3p0_rot_8p0,13.420605959134017,13.006087653980972,13.385294535911788,12.84182940868195,11.842221784744323,11.107594893275479
pos_3p0_rot_10p0,13.592051551511238,13.177533246358195,13.514139136399006,12.970674009169167,11.944579643224424,11.20995275175558
pos_3p0_rot_14p0,14.23964932241701,13.825131017263967,14.149651359311507,13.606186232081669,12.832696562909105,12.09806967144026
pos_3p0_rot_18p0,14.326484690891231,13.911966385738186,14.272452394896055,13.728987267666213,12.758306998033708,12.023680106564864
