Run name,Collab pairs,Status ok ratio,Non-ok ratio,Fused ratio,Skipped ratio,Selected for blur ratio,Blurred ratio,Mean cov trace,Median cov trace,p95 cov trace all,p95 cov trace ok-only,Mean mask IoU after warp,Median mask IoU after warp,Mean mask IoU after warp ok-only,Median mask IoU after warp ok-only,AP@0.3,AP@0.5,AP@0.7
feaco_baseline__pos_0p5_rot_2p0__xyz0p5__ryp2__seed20,4831,0.9944110950113848,0.005588904988615195,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.052673677107641634,0.044776119402985,0.0529697198390959,0.045097374584000954,0.5214424011340174,0.47736723717137275,0.3853954930529145
feaco_baseline__pos_0p5_rot_2p0__xyz0p5__ryp2__seed28,4831,0.9935831090871455,0.006416890912854467,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.22005528101183758,0.2183908045977011,0.22147647136837237,0.2195121951219512,0.8417270279852749,0.8226596469797586,0.6958751847767697
feaco_baseline__pos_0p5_rot_2p0__xyz0p5__ryp2__seed42,4831,0.994204098530325,0.005795901469675013,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.1541699127664688,0.15,0.1550686755308788,0.15,0.8021881216770989,0.7141414083210208,0.48527206413418683
feaco_baseline__pos_0p5_rot_4p0__xyz0p5__ryp4__seed20,4831,0.9931691161250259,0.006830883874974103,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.021843745095177038,0.0152091254752851,0.021993983442017563,0.0153846153846153,0.4979304869660932,0.4755086828304717,0.4015636102295571
feaco_baseline__pos_0p5_rot_4p0__xyz0p5__ryp4__seed28,4831,0.9937901055682054,0.006209894431794649,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.21059166480675987,0.2093023255813953,0.21190758856101993,0.2098765432098765,0.8372365262361535,0.8085982656608844,0.64026150442807
feaco_baseline__pos_0p5_rot_4p0__xyz0p5__ryp4__seed42,4831,0.9946180914924446,0.005381908507555377,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.10728428243743508,0.1016949152542373,0.10786480092721103,0.1020408163265306,0.670842926487017,0.5504732210170393,0.39269177946035505
feaco_baseline__pos_0p5_rot_6p0__xyz0p5__ryp6__seed20,4831,0.9944110950113848,0.005588904988615195,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.014687050227145967,0.0076923076923076,0.014769596096449244,0.0078125,0.4991255993762526,0.4792679518502175,0.40677648708718633
feaco_baseline__pos_0p5_rot_6p0__xyz0p5__ryp6__seed28,4831,0.9939971020492652,0.006002897950734831,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.1963094244487264,0.196078431372549,0.19749496657888324,0.1967213114754098,0.8292452667839417,0.776498404176571,0.5714255385140056
feaco_baseline__pos_0p5_rot_6p0__xyz0p5__ryp6__seed42,4831,0.994204098530325,0.005795901469675013,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.07423603826914192,0.0666666666666666,0.07466881134254104,0.0666666666666666,0.5669872576729039,0.49671781769062173,0.38193441606025613
feaco_baseline__pos_0p5_rot_8p0__xyz0p5__ryp8__seed20,4831,0.9960670668598633,0.003932933140136652,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.01246522437782769,0.005050505050505,0.012514442844822437,0.0051546391752577,0.49877653312033376,0.48035667477766225,0.4091735563268418
feaco_baseline__pos_0p5_rot_8p0__xyz0p5__ryp8__seed28,4831,0.994204098530325,0.005795901469675013,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.17965842391537512,0.1764705882352941,0.18070577679266653,0.1764705882352941,0.8129233392496286,0.7352431132879952,0.5081266818808907
feaco_baseline__pos_0p5_rot_8p0__xyz0p5__ryp8__seed42,4831,0.9939971020492652,0.006002897950734831,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.05332388581272072,0.044776119402985,0.05364591677660429,0.0451127819548872,0.5269557574609457,0.48195935911952426,0.3857293688444146
feaco_baseline__pos_1p0_rot_10p0__xyz1__ryp10__seed20,4831,0.9933761126060857,0.006623887393914285,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.008510092790783564,0.0,0.008566838564758367,0.0,0.47689428337167983,0.46332951348171286,0.3977436598770989
feaco_baseline__pos_1p0_rot_10p0__xyz1__ryp10__seed28,4831,0.9948250879735044,0.0051749120264955595,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.13978781514534536,0.1379310344827586,0.1405149677418151,0.13864999638649994,0.7492934065048791,0.6734001088775826,0.474046861178884
feaco_baseline__pos_1p0_rot_10p0__xyz1__ryp10__seed42,4831,0.9931691161250259,0.006830883874974103,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.028970007934755373,0.0209424083769633,0.02916925976090105,0.0212765957446808,0.4957502220369442,0.46451542650927935,0.38188709962612116
feaco_baseline__pos_1p0_rot_14p0__xyz1__ryp14__seed20,4831,0.9869592216932312,0.013040778306768752,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.006995155695728569,0.0,0.0070875832982518275,0.0,0.46095003672432405,0.4496411526941168,0.3869056491254554
feaco_baseline__pos_1p0_rot_14p0__xyz1__ryp14__seed28,4831,0.9937901055682054,0.006209894431794649,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.11777451090696643,0.1132075471698113,0.11851044827984895,0.1136363636363636,0.7031989829037695,0.6101998347713189,0.4284074583479482
feaco_baseline__pos_1p0_rot_14p0__xyz1__ryp14__seed42,4831,0.9935831090871455,0.006416890912854467,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.020663604953231444,0.0129870129870129,0.020797057401887732,0.0131578947368421,0.4835478295610296,0.4593510212783139,0.3818909142412592
feaco_baseline__pos_1p0_rot_1p0__xyz1__ryp1__seed20,4831,0.9948250879735044,0.0051749120264955595,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.09116979614920682,0.0816326530612244,0.09164404602513902,0.0821917808219178,0.624532799116238,0.5302917166420338,0.3898608572225422
feaco_baseline__pos_1p0_rot_1p0__xyz1__ryp1__seed28,4831,0.9935831090871455,0.006416890912854467,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.18099025358950316,0.1785714285714285,0.1821591489772687,0.1797752808988764,0.7992500033423582,0.7749457471511835,0.6451289143930338
feaco_baseline__pos_1p0_rot_1p0__xyz1__ryp1__seed42,4831,0.9931691161250259,0.006830883874974103,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.11423236819055832,0.109090909090909,0.11501804308640837,0.1099909265046879,0.7563328858453692,0.7236862114807493,0.5515342381572306
feaco_baseline__pos_1p0_rot_2p0__xyz1__ryp2__seed20,4831,0.9946180914924446,0.005381908507555377,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.04465226160044857,0.037037037037037,0.04489387633543539,0.037037037037037,0.5178017025447045,0.48028394657899803,0.391450155661721
feaco_baseline__pos_1p0_rot_2p0__xyz1__ryp2__seed28,4831,0.9931691161250259,0.006830883874974103,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.1786254520583667,0.1785714285714285,0.17985401394205286,0.1794871794871795,0.7984156100300225,0.7717550929222794,0.6330476649853981
feaco_baseline__pos_1p0_rot_2p0__xyz1__ryp2__seed42,4831,0.9931691161250259,0.006830883874974103,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.10047268033589431,0.0961538461538461,0.10116371794554092,0.0967741935483871,0.7317195056932103,0.6562113668145657,0.4554591127962644
feaco_baseline__pos_1p0_rot_4p0__xyz1__ryp4__seed20,4831,0.9950320844545643,0.0049679155454357415,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.018760979561159172,0.0117647058823529,0.01885464785936342,0.0119047619047619,0.4955494934297839,0.47545321672031077,0.40398068374881113
feaco_baseline__pos_1p0_rot_4p0__xyz1__ryp4__seed28,4831,0.9935831090871455,0.006416890912854467,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.17147084989104536,0.1704545454545454,0.17257826579659166,0.17129987129987123,0.7944099836488071,0.7617222009666601,0.6026249132246635
feaco_baseline__pos_1p0_rot_4p0__xyz1__ryp4__seed42,4831,0.9931691161250259,0.006830883874974103,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.07131168415616904,0.0620689655172413,0.07180215634815602,0.0625,0.6227590370462516,0.5306885828682507,0.38109382318530427
feaco_baseline__pos_1p0_rot_6p0__xyz1__ryp6__seed20,4831,0.9956530738977437,0.004346926102256288,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.012565305201553434,0.005,0.012620164122391817,0.0050633235912423,0.4894231018591061,0.47208462256696,0.40444398138909726
feaco_baseline__pos_1p0_rot_6p0__xyz1__ryp6__seed28,4831,0.9935831090871455,0.006416890912854467,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.16079245248334187,0.1586538461538461,0.16183090373896344,0.15935616262665125,0.7834762123043338,0.7344131896476312,0.5499745201377533
feaco_baseline__pos_1p0_rot_6p0__xyz1__ryp6__seed42,4831,0.9931691161250259,0.006830883874974103,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.04935266132804738,0.040590405904059,0.04969210230841953,0.0408163265306122,0.5414313062255199,0.48256485949394795,0.3724154228794338
feaco_baseline__pos_1p0_rot_8p0__xyz1__ryp8__seed20,4831,0.9946180914924446,0.005381908507555377,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.010683193980226014,0.0,0.010741001065238683,0.0,0.4837900156213135,0.46923072378836156,0.4024276470314947
feaco_baseline__pos_1p0_rot_8p0__xyz1__ryp8__seed28,4831,0.9939971020492652,0.006002897950734831,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.15036652802547415,0.1489361702127659,0.15127461409643184,0.15,0.7723639495150421,0.7041526713501868,0.5061687599239892
feaco_baseline__pos_1p0_rot_8p0__xyz1__ryp8__seed42,4831,0.9933761126060857,0.006623887393914285,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.03633133570130352,0.027027027027027,0.036573595076682085,0.0272727272727272,0.5058595624229361,0.4690597926309044,0.375818647658048
feaco_baseline__pos_1p5_rot_10p0__xyz1p5__ryp10__seed20,4831,0.991927137238667,0.00807286276133301,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.007459274761487717,0.0,0.007519982548569941,0.0,0.4623281620576084,0.4501644910412559,0.3890219620862954
feaco_baseline__pos_1p5_rot_10p0__xyz1p5__ryp10__seed28,4831,0.9929621196439661,0.007037880356033921,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.1102987811558978,0.0973451327433628,0.11108055279636067,0.0984848484848484,0.7068582231058428,0.6446011415721409,0.4705327263263608
feaco_baseline__pos_1p5_rot_10p0__xyz1p5__ryp10__seed42,4831,0.9873732146553509,0.012626785344649116,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.021382652872906586,0.0125,0.021656099796438517,0.0128205128205128,0.4777268358249041,0.44706348453984673,0.35986501134887033
feaco_baseline__pos_1p5_rot_14p0__xyz1p5__ryp14__seed20,4831,0.9815773131856759,0.01842268681432413,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.006460218137420236,0.0,0.006581466432281139,0.0,0.4459310952171504,0.43595876185238297,0.3734072125472236
feaco_baseline__pos_1p5_rot_14p0__xyz1p5__ryp14__seed28,4831,0.9927551231629063,0.007244876837093739,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.09155947574997823,0.0779220779220779,0.09222765374231544,0.0793051811919736,0.6716989163467413,0.5970292084020832,0.4287526486083587
feaco_baseline__pos_1p5_rot_14p0__xyz1p5__ryp14__seed42,4831,0.9855102463258124,0.014489753674187589,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.015281957666074408,0.0059171597633136,0.01550664513438468,0.0063291139240506,0.4723715653627973,0.4482624051161661,0.36811551656007885
feaco_baseline__pos_1p5_rot_1p0__xyz1p5__ryp1__seed20,4831,0.9931691161250259,0.006830883874974103,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.06963733775453569,0.0612244897959183,0.07011629401670735,0.0615384615384615,0.6055991797633367,0.5269599044709061,0.3894346074525034
feaco_baseline__pos_1p5_rot_1p0__xyz1p5__ryp1__seed28,4831,0.9935831090871455,0.006416890912854467,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.14339937265436217,0.125,0.14432549360275493,0.125,0.7458704196927565,0.7148225609085913,0.5811491655673043
feaco_baseline__pos_1p5_rot_1p0__xyz1p5__ryp1__seed42,4831,0.9857172428068722,0.01428275719312777,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0701536279428162,0.0588235294117647,0.07117013368159282,0.0596178382647791,0.6672280792354264,0.6366058526838339,0.48689845600453074
feaco_baseline__pos_1p5_rot_2p0__xyz1p5__ryp2__seed20,4831,0.9937901055682054,0.006209894431794649,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.035948095007360015,0.0276243093922651,0.03617272380349015,0.0277777777777777,0.5124392778491342,0.47893141592314165,0.39093512141628817
feaco_baseline__pos_1p5_rot_2p0__xyz1p5__ryp2__seed28,4831,0.9931691161250259,0.006830883874974103,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.14221665260023875,0.125,0.1431947996481353,0.1272727272727272,0.7447055687677736,0.7121786005564376,0.5769026474621919
feaco_baseline__pos_1p5_rot_2p0__xyz1p5__ryp2__seed42,4831,0.984889256882633,0.015110743117367043,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.06214190240746546,0.0508474576271186,0.06309531957344801,0.0520156926406926,0.6473526206813464,0.5934633971024084,0.424482184068449
feaco_baseline__pos_1p5_rot_4p0__xyz1p5__ryp4__seed20,4831,0.9944110950113848,0.005588904988615195,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.016148670430793696,0.008695652173913,0.016239431068102488,0.0088495575221238,0.485803280602825,0.46769464854427045,0.3964942950235122
feaco_baseline__pos_1p5_rot_4p0__xyz1p5__ryp4__seed28,4831,0.9923411302007866,0.007658869799213375,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.13861941871984695,0.1267605633802817,0.13968928073332929,0.12814197296955915,0.7430969833330304,0.7054289017926548,0.5549627161579402
feaco_baseline__pos_1p5_rot_4p0__xyz1p5__ryp4__seed42,4831,0.9844752639205133,0.015524736079486678,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.04625454073470277,0.0344827586206896,0.04698395422400107,0.03519357350130935,0.5715036458664284,0.5039893642924023,0.3646818664135431
feaco_baseline__pos_1p5_rot_6p0__xyz1p5__ryp6__seed20,4831,0.9944110950113848,0.005588904988615195,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.011373736939929905,0.0,0.011437660940216773,0.0,0.4766122922579191,0.4612976928529883,0.3960883110386193
feaco_baseline__pos_1p5_rot_6p0__xyz1p5__ryp6__seed28,4831,0.9923411302007866,0.007658869799213375,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.13120860120430533,0.11875,0.13222126667042117,0.12,0.7369882742370267,0.689019836533564,0.5244136279004695
feaco_baseline__pos_1p5_rot_6p0__xyz1p5__ryp6__seed42,4831,0.9853032498447526,0.014696750155247407,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0337286197796668,0.0224719101123595,0.034231714738565185,0.0232558139534883,0.5134168007573374,0.4651527473043094,0.35644556856686754
feaco_baseline__pos_1p5_rot_8p0__xyz1p5__ryp8__seed20,4831,0.9939971020492652,0.006002897950734831,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0093786249678555,0.0,0.009435263894150338,0.0,0.47277593100513293,0.45957543330387246,0.39036036037694866
feaco_baseline__pos_1p5_rot_8p0__xyz1p5__ryp8__seed28,4831,0.9931691161250259,0.006830883874974103,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.1214928584539108,0.1097560975609756,0.12232847002727033,0.1111111111111111,0.724386041969139,0.6691110298307709,0.4963924258701755
feaco_baseline__pos_1p5_rot_8p0__xyz1p5__ryp8__seed42,4831,0.9850962533636928,0.014903746636307225,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.02651423136487669,0.0163934426229508,0.026915371238436497,0.0168539325842696,0.4825271781406897,0.4442752940623859,0.35176541669780104
feaco_baseline__pos_2p0_rot_10p0__xyz2__ryp10__seed20,4831,0.9886151935417098,0.011384806458290209,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.006864686850905103,0.0,0.0069437399867509535,0.0,0.44831272043867787,0.4368256415321837,0.37676362350392356
feaco_baseline__pos_2p0_rot_10p0__xyz2__ryp10__seed28,4831,0.9927551231629063,0.007244876837093739,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.08344676753587542,0.064516129032258,0.08405574102706719,0.06507622811970634,0.6740742818796608,0.6209134317587046,0.4661173811310226
feaco_baseline__pos_2p0_rot_10p0__xyz2__ryp10__seed42,4831,0.8958807700269096,0.10411922997309042,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.010833118333714567,0.0,0.012092142945973909,0.0,0.4393943028654575,0.4207721119536498,0.34386438430498956
